datetime,Estacion,direccion_viento,humedad_relativa,precipitaciones,presion_atmosferica,temperatura_ambiente,velocidad_viento,"mp_2,5"
2020-05-29 12:00:00,otoño,246.57,0.789833,2.24208e-44,1010.58,4.256419999999999,2.29635,17.0
2020-05-29 13:00:00,otoño,246.253,0.804333,0.0166667,1010.0,6.354419999999999,2.75435,10.0
2020-05-29 14:00:00,otoño,236.21,0.824417,6.72623e-44,1010.0,8.41142,2.2328,11.0
2020-05-29 15:00:00,otoño,234.422,0.836917,0.0,1009.0,10.0,2.37215,7.0
2020-05-29 16:00:00,otoño,247.986,0.8335469999999999,2.24208e-44,1009.09,9.66,2.8951599999999997,14.0
2020-05-29 17:00:00,otoño,248.49099999999999,0.814083,0.0,1010.0,8.97833,2.14091,15.0
2020-05-29 18:00:00,otoño,263.92900000000003,0.813855,5.1567799999999996e-43,1010.85,7.948169999999999,1.564,20.0
2020-05-29 19:00:00,otoño,263.197,0.80902,4.70836e-43,1011.02,7.364739999999999,1.8019,27.0
2020-05-29 20:00:00,otoño,264.14599999999996,0.7991020000000001,4.48416e-43,1011.94,6.64573,1.6408,21.0
2020-05-29 21:00:00,otoño,272.807,0.778601,4.25995e-43,1012.02,4.48807,0.278428,46.0
2020-05-29 22:00:00,otoño,255.547,0.7714340000000001,4.03574e-43,1012.94,3.05182,0.25521,142.0
2020-05-29 23:00:00,otoño,354.276,0.769099,3.81153e-43,1013.02,2.76173,0.18923199999999998,111.0
2020-05-30 00:00:00,otoño,272.99,0.7610979999999999,3.58732e-43,1013.02,1.7762,0.08872100000000001,116.0
2020-05-30 01:00:00,otoño,352.17800000000005,0.750847,3.3631199999999998e-43,1013.01,1.1277,0.07522689999999999,262.0
2020-05-30 02:00:00,otoño,44.4016,0.738931,3.13891e-43,1013.01,0.764931,0.214491,109.0
2020-05-30 03:00:00,otoño,245.255,0.73018,2.9146999999999995e-43,1013.01,0.220336,0.239804,205.0
2020-05-30 04:00:00,otoño,62.6171,0.733762,2.69049e-43,1013.01,-0.014500200000000001,1.54106,93.0
2020-05-30 05:00:00,otoño,74.373,0.72601,2.4662899999999997e-43,1013.01,0.11233399999999999,0.927716,69.0
2020-05-30 06:00:00,otoño,75.4465,0.732842,2.24208e-43,1012.93,0.0791678,1.41857,54.0
2020-05-30 07:00:00,otoño,88.3199,0.725509,2.01787e-43,1012.59,-0.11008399999999999,0.465761,57.0
2020-05-30 08:00:00,otoño,65.5693,0.723675,1.79366e-43,1013.01,-0.290504,0.512848,57.0
2020-05-30 09:00:00,otoño,284.823,0.717583,0.0,1013.0,-0.26025,0.08322539999999999,63.0
2020-05-30 10:00:00,otoño,60.3686,0.73775,0.0,1013.33,0.353083,0.283103,59.0
2020-05-30 11:00:00,otoño,220.09599999999998,0.7509170000000001,0.0,1013.5,1.24817,0.43267100000000003,53.0
2020-05-30 12:00:00,otoño,237.588,0.769333,0.0166667,1013.0,3.4740800000000003,2.8754299999999997,43.0
2020-05-30 13:00:00,otoño,237.79,0.795417,0.0,1012.17,5.560919999999999,3.0556099999999997,35.0
2020-05-30 14:00:00,otoño,248.167,0.82475,0.0,1011.17,8.72917,2.95638,31.0
2020-05-30 15:00:00,otoño,251.597,0.838333,0.0,1010.75,10.5233,2.33642,15.0
2020-05-30 16:00:00,otoño,254.236,0.835167,0.0,1010.0,11.1183,2.13845,15.0
2020-05-30 17:00:00,otoño,251.042,0.821417,0.0,1010.0,10.9442,2.58855,19.0
2020-05-30 18:00:00,otoño,267.216,0.8092630000000001,3.13891e-43,1010.26,9.93689,1.9258099999999998,20.0
2020-05-30 19:00:00,otoño,264.64099999999996,0.808346,2.9146999999999995e-43,1011.01,9.05769,2.40291,21.0
2020-05-30 20:00:00,otoño,260.316,0.800095,2.69049e-43,1011.01,7.807169999999999,2.3975299999999997,25.0
2020-05-30 21:00:00,otoño,258.467,0.7895939999999999,2.4662899999999997e-43,1011.01,6.91241,1.9285400000000001,12.0
2020-05-30 22:00:00,otoño,264.30400000000003,0.786343,2.24208e-43,1011.01,6.6625,1.3641,45.0
2020-05-30 23:00:00,otoño,258.876,0.776758,2.01787e-43,1011.01,4.21699,0.774352,21.0
2020-05-31 00:00:00,otoño,265.172,0.78209,1.79366e-43,1011.01,5.69289,2.51517,15.0
2020-05-31 01:00:00,otoño,261.466,0.77884,1.5694499999999998e-43,1011.01,4.58847,1.7043,11.0
2020-05-31 02:00:00,otoño,254.354,0.778089,1.3452499999999998e-43,1010.68,4.43929,2.7204,14.0
2020-05-31 03:00:00,otoño,260.341,0.778504,1.12104e-43,1010.0,4.51346,2.56632,12.0
2020-05-31 04:00:00,otoño,254.864,0.776421,8.96831e-44,1010.0,4.09553,1.9156099999999998,10.0
2020-05-31 05:00:00,otoño,255.238,0.772253,6.72623e-44,1009.42,4.16619,1.69718,12.0
2020-05-31 06:00:00,otoño,250.917,0.775252,4.48416e-44,1009.0,3.6177599999999996,1.12047,10.0
2020-05-31 07:00:00,otoño,256.015,0.771084,2.24208e-44,1009.0,4.487509999999999,2.0707299999999997,24.0
2020-05-31 08:00:00,otoño,261.091,0.7715,0.0,1009.67,3.6959199999999996,0.519223,25.0
2020-05-31 09:00:00,otoño,255.226,0.776167,0.0,1010.0,3.6768300000000003,0.8359270000000001,7.0
2020-05-31 10:00:00,otoño,260.079,0.797083,2.24208e-44,1010.0,6.11817,2.13501,16.0
2020-05-31 11:00:00,otoño,245.821,0.8065,0.0,1010.0,6.83933,1.9327299999999998,16.0
2020-05-31 12:00:00,otoño,240.998,0.8065,2.24208e-44,1010.0,7.99184,2.0358400000000003,16.0
2020-05-31 13:00:00,otoño,231.90099999999998,0.829334,0.0,1009.0,8.7975,1.22492,24.0
2020-05-31 14:00:00,otoño,238.34099999999998,0.832583,0.0,1008.92,9.71083,0.9862989999999999,24.0
2020-05-31 15:00:00,otoño,284.032,0.835083,0.0,1008.0,10.5142,0.482447,24.0
2020-05-31 16:00:00,otoño,302.376,0.827167,0.0,1008.0,9.49918,0.789194,26.0
2020-05-31 17:00:00,otoño,343.86699999999996,0.8065,0.0,1008.0,7.54533,0.201347,27.0
2020-05-31 18:00:00,otoño,3.89791,0.789593,2.24208e-43,1008.76,6.646,0.0926178,42.0
2020-05-31 19:00:00,otoño,356.32599999999996,0.789176,2.01787e-43,1009.01,5.761819999999999,0.11558199999999999,169.0
2020-05-31 20:00:00,otoño,25.0455,0.775925,1.79366e-43,1009.59,5.0949800000000005,0.126745,262.0
2020-05-31 21:00:00,otoño,49.4998,0.775674,1.5694499999999998e-43,1010.01,4.75513,0.537197,225.0
2020-05-31 22:00:00,otoño,51.3374,0.7665890000000001,1.3452499999999998e-43,1010.01,4.319719999999999,0.446983,260.0
2020-05-31 23:00:00,otoño,40.6644,0.775588,1.12104e-43,1010.0,3.29219,0.145503,243.0
2020-06-01 00:00:00,otoño,358.662,0.766587,8.96831e-44,1010.0,2.70377,0.15168800000000002,405.0
2020-06-01 01:00:00,otoño,61.1806,0.7579199999999999,6.72623e-44,1010.25,1.8858400000000002,0.508818,188.0
2020-06-01 02:00:00,otoño,68.6854,0.755919,4.48416e-44,1010.25,1.11225,1.70025,115.0
2020-06-01 03:00:00,otoño,67.2986,0.758501,2.24208e-44,1010.0,0.910918,1.9327900000000002,92.0
2020-06-01 04:00:00,otoño,61.0756,0.750333,0.0,1010.0,0.446833,0.849087,51.0
2020-06-01 05:00:00,otoño,66.7419,0.7507020000000001,8.29569e-43,1010.04,0.607368,1.26902,52.0
2020-06-01 06:00:00,otoño,69.0796,0.7502840000000001,8.07148e-43,1010.04,0.2776,1.78856,34.0
2020-06-01 07:00:00,otoño,69.6052,0.742116,7.847269999999999e-43,1010.7,0.11808699999999998,1.8565599999999998,46.0
2020-06-01 08:00:00,otoño,68.0042,0.749616,7.62306e-43,1011.03,0.663116,1.06657,66.0
2020-06-01 09:00:00,otoño,69.6914,0.7515,0.0,1011.67,1.46817,1.4610299999999998,98.0
2020-06-01 10:00:00,otoño,69.8591,0.764,4.48416e-44,1012.0,2.39692,1.59846,59.0
2020-06-01 11:00:00,otoño,75.2222,0.7755,4.48416e-44,1011.44,3.9408300000000005,2.0895599999999996,38.0
2020-06-01 12:00:00,otoño,75.3826,0.778083,0.0,1011.67,4.2415,1.8911099999999998,59.0
2020-06-01 13:00:00,otoño,89.9204,0.786833,0.0,1011.0,4.94417,0.925817,82.0
2020-06-01 14:00:00,otoño,85.9065,0.794667,0.0,1010.17,5.66775,0.7975800000000001,120.0
2020-06-01 15:00:00,otoño,70.9163,0.80875,0.0,1010.0,7.01825,0.683752,112.0
2020-06-01 16:00:00,otoño,73.2372,0.8075,2.24208e-44,1009.9,7.549919999999999,1.69094,73.0
2020-06-01 17:00:00,otoño,70.9923,0.816667,0.0,1010.0,7.5175,1.46118,81.0
2020-06-01 18:00:00,otoño,53.2587,0.80801,2.4662899999999997e-43,1010.01,7.23083,0.29283899999999996,109.0
2020-06-01 19:00:00,otoño,65.1726,0.805758,1.79366e-43,1010.51,6.91339,0.436204,161.0
2020-06-01 20:00:00,otoño,68.2804,0.8015899999999999,1.5694499999999998e-43,1010.34,7.0968,2.0153,153.0
2020-06-01 21:00:00,otoño,65.1429,0.80042,6.72623e-44,1010.0,6.9056,1.733,140.0
2020-06-01 22:00:00,otoño,63.849,0.7989189999999999,4.48416e-44,1010.0,6.892939999999999,1.38717,153.0
2020-06-01 23:00:00,otoño,65.3966,0.803751,2.24208e-44,1009.75,7.247260000000001,1.65533,147.0
2020-06-02 00:00:00,otoño,65.6539,0.802167,0.0,1009.0,7.5951699999999995,1.36453,109.0
2020-06-02 01:00:00,otoño,59.1689,0.808617,7.847269999999999e-43,1008.28,7.932939999999999,0.804724,68.0
2020-06-02 02:00:00,otoño,55.496,0.815783,7.62306e-43,1007.53,8.199689999999999,0.894908,62.0
2020-06-02 03:00:00,otoño,42.4342,0.808782,7.398859999999999e-43,1006.95,8.17633,0.618751,33.0
2020-06-02 04:00:00,otoño,20.6364,0.809363,0.033335199999999995,1006.03,8.51132,0.158064,17.0
2020-06-02 05:00:00,otoño,311.596,0.816529,0.21667399999999998,1005.53,8.95381,0.153218,12.0
2020-06-02 06:00:00,otoño,268.776,0.8212790000000001,0.18334,1005.45,9.23045,0.255873,17.0
2020-06-02 07:00:00,otoño,47.9817,0.8224450000000001,0.100003,1005.45,9.36128,0.371186,33.0
2020-06-02 08:00:00,otoño,67.8213,0.8107770000000001,6.27782e-43,1006.03,9.1696,1.11275,51.0
2020-06-02 09:00:00,otoño,64.8153,0.815609,6.05361e-43,1005.95,9.12791,1.2822799999999999,67.0
2020-06-02 10:00:00,otoño,67.6267,0.826167,0.0166667,1006.0,9.485,1.4901200000000001,52.0
2020-06-02 11:00:00,otoño,70.2238,0.8315,6.72623e-44,1005.44,10.64,1.9098700000000002,45.0
2020-06-02 12:00:00,otoño,72.4176,0.84125,0.0,1005.0,11.4292,1.54898,48.0
2020-06-02 13:00:00,otoño,81.0677,0.848,0.0,1004.42,11.8067,0.841198,45.0
2020-06-02 14:00:00,otoño,66.7382,0.847333,0.0,1003.25,12.1717,1.38786,23.0
2020-06-02 15:00:00,otoño,31.1906,0.860917,2.24208e-44,1002.75,12.9467,0.560381,12.0
2020-06-02 16:00:00,otoño,275.545,0.842667,0.0,1002.0,11.6792,1.09784,8.0
2020-06-02 17:00:00,otoño,312.432,0.82975,0.0,1002.83,10.1933,0.37104499999999996,12.0
2020-06-02 18:00:00,otoño,308.548,0.813086,6.72623e-44,1003.0,8.63672,0.326943,21.0
2020-06-02 19:00:00,otoño,291.437,0.820334,2.24208e-44,1004.0,9.00418,1.08798,45.0
2020-06-02 20:00:00,otoño,354.71,0.813083,0.0,1004.08,7.65075,0.237717,109.0
2020-06-02 21:00:00,otoño,31.4054,0.804027,6.50202e-43,1005.03,6.68354,0.14172300000000002,241.0
2020-06-02 22:00:00,otoño,301.637,0.79461,6.27782e-43,1005.03,5.99204,0.109404,124.0
2020-06-02 23:00:00,otoño,247.893,0.7915260000000001,6.05361e-43,1005.78,5.38696,0.919486,84.0
2020-06-03 00:00:00,otoño,242.757,0.794024,5.829399999999999e-43,1006.03,5.79495,0.98009,26.0
2020-06-03 01:00:00,otoño,267.691,0.802524,5.60519e-43,1006.02,7.46519,1.91209,10.0
2020-06-03 02:00:00,otoño,263.938,0.813106,5.38099e-43,1007.02,7.63927,2.19483,9.0
2020-06-03 03:00:00,otoño,253.17,0.808355,5.1567799999999996e-43,1007.02,7.159680000000001,2.24345,6.0
2020-06-03 04:00:00,otoño,251.80599999999998,0.804438,4.932569999999999e-43,1007.02,7.178999999999999,2.61272,9.0
2020-06-03 05:00:00,otoño,250.50599999999997,0.801104,4.70836e-43,1006.1,6.693160000000001,2.11612,8.0
2020-06-03 06:00:00,otoño,250.671,0.8080189999999999,4.48416e-43,1006.94,6.780819999999999,2.74742,8.0
2020-06-03 07:00:00,otoño,260.543,0.7932680000000001,4.25995e-43,1007.6,5.56557,0.757242,11.0
2020-06-03 08:00:00,otoño,243.308,0.786517,4.03574e-43,1008.02,5.23006,1.48128,84.0
2020-06-03 09:00:00,otoño,296.285,0.783917,0.0,1008.67,4.3105,0.332859,129.0
2020-06-03 10:00:00,otoño,68.3278,0.783667,2.24208e-44,1009.0,4.18158,1.07649,120.0
2020-06-03 11:00:00,otoño,70.1429,0.7985,6.72623e-44,1009.67,5.71467,0.761712,49.0
2020-06-03 12:00:00,otoño,260.736,0.797668,0.0,1010.0,8.226,0.528567,15.0
2020-06-03 13:00:00,otoño,267.047,0.833917,4.48416e-44,1009.0,11.2033,1.3301,22.0
2020-06-03 14:00:00,otoño,265.751,0.85825,2.24208e-44,1008.0,12.8867,1.35249,12.0
2020-06-03 15:00:00,otoño,266.881,0.866333,0.0,1007.0,14.4583,1.6941700000000002,9.0
2020-06-03 16:00:00,otoño,254.24400000000003,0.8710829999999999,0.0,1007.42,14.9175,2.05096,8.0
2020-06-03 17:00:00,otoño,258.638,0.853417,0.0,1008.0,13.9733,1.85453,15.0
2020-06-03 18:00:00,otoño,261.527,0.840108,5.829399999999999e-43,1008.03,12.3312,1.7371599999999998,18.0
2020-06-03 19:00:00,otoño,258.388,0.842274,5.60519e-43,1008.02,12.5262,2.7981599999999998,25.0
2020-06-03 20:00:00,otoño,275.275,0.825773,5.38099e-43,1008.52,10.9846,2.05737,15.0
2020-06-03 21:00:00,otoño,274.514,0.816605,5.1567799999999996e-43,1009.02,9.81451,1.4293799999999999,14.0
2020-06-03 22:00:00,otoño,252.762,0.809021,4.932569999999999e-43,1009.02,8.33783,1.50007,34.0
2020-06-03 23:00:00,otoño,249.188,0.79827,4.70836e-43,1009.02,6.89049,0.601446,64.0
2020-06-04 00:00:00,otoño,279.155,0.778269,4.48416e-43,1009.02,5.1994,0.11028800000000001,210.0
2020-06-04 01:00:00,otoño,42.233000000000004,0.776018,4.25995e-43,1009.02,4.82873,0.268563,92.0
2020-06-04 02:00:00,otoño,28.4558,0.780767,4.03574e-43,1008.85,4.1170599999999995,0.145516,126.0
2020-06-04 03:00:00,otoño,58.7954,0.769099,3.81153e-43,1008.1,3.25956,0.38127,126.0
2020-06-04 04:00:00,otoño,66.1802,0.766516,3.58732e-43,1008.02,2.6248099999999996,1.2343,121.0
2020-06-04 05:00:00,otoño,57.4342,0.760181,3.3631199999999998e-43,1008.01,1.98328,0.257914,81.0
2020-06-04 06:00:00,otoño,306.875,0.757931,3.13891e-43,1008.01,1.7782,0.119156,62.0
2020-06-04 07:00:00,otoño,56.6768,0.75843,2.9146999999999995e-43,1008.43,1.7611,0.26395100000000005,57.0
2020-06-04 08:00:00,otoño,69.2947,0.755261,2.69049e-43,1009.01,1.2314399999999999,0.966424,53.0
2020-06-04 09:00:00,otoño,71.6283,0.754667,0.0,1009.67,1.0444200000000001,1.58483,81.0
2020-06-04 10:00:00,otoño,74.0916,0.754167,0.0,1010.0,1.07308,1.58501,92.0
2020-06-04 11:00:00,otoño,75.9114,0.760833,6.72623e-44,1010.0,1.7591700000000001,2.08275,132.0
2020-06-04 12:00:00,otoño,74.07600000000001,0.770917,4.48416e-44,1010.0,3.3363300000000002,1.8802900000000002,152.0
2020-06-04 13:00:00,otoño,341.635,0.805333,0.0,1009.0,6.00025,0.181925,70.0
2020-06-04 14:00:00,otoño,247.15400000000002,0.823917,0.0,1008.67,8.87675,0.808377,14.0
2020-06-04 15:00:00,otoño,250.30599999999998,0.847167,0.0,1008.0,10.8583,0.905101,11.0
2020-06-04 16:00:00,otoño,297.758,0.841,0.0,1008.0,10.1817,0.46035699999999996,11.0
2020-06-04 17:00:00,otoño,307.284,0.815167,0.0,1008.0,8.42409,0.334846,12.0
2020-06-04 18:00:00,otoño,359.685,0.799347,3.13891e-43,1008.01,7.44753,0.101398,32.0
2020-06-04 19:00:00,otoño,9.46275,0.803845,2.9146999999999995e-43,1008.68,6.5525199999999995,0.140851,256.0
2020-06-04 20:00:00,otoño,43.916000000000004,0.801929,2.69049e-43,1009.01,6.18184,0.342199,291.0
2020-06-04 21:00:00,otoño,55.1348,0.79901,2.4662899999999997e-43,1009.43,6.19784,0.82129,251.0
2020-06-04 22:00:00,otoño,61.2813,0.787593,2.24208e-43,1010.01,5.46716,1.2835299999999998,112.0
2020-06-04 23:00:00,otoño,65.1975,0.793009,2.01787e-43,1010.01,5.2903199999999995,1.14077,83.0
2020-06-05 00:00:00,otoño,63.6311,0.778925,1.79366e-43,1010.01,4.82731,1.3900700000000001,63.0
2020-06-05 01:00:00,otoño,66.9125,0.7797569999999999,1.5694499999999998e-43,1010.01,4.63922,1.66915,89.0
2020-06-05 02:00:00,otoño,60.5179,0.780338,1.3452499999999998e-43,1010.01,3.7677699999999996,1.48516,55.0
2020-06-05 03:00:00,otoño,62.2985,0.7737539999999999,1.12104e-43,1010.0,3.6557699999999995,1.09701,37.0
2020-06-05 04:00:00,otoño,39.1288,0.765171,0.0166668,1010.0,3.42244,0.49021099999999995,49.0
2020-06-05 05:00:00,otoño,63.0746,0.77167,6.72623e-44,1010.0,2.99626,1.05386,54.0
2020-06-05 06:00:00,otoño,64.4962,0.768169,4.48416e-44,1010.0,2.16768,1.9750599999999998,31.0
2020-06-05 07:00:00,otoño,67.1575,0.771584,2.24208e-44,1010.0,2.8415,1.9549900000000002,42.0
2020-06-05 08:00:00,otoño,68.4219,0.769333,0.0,1009.92,3.08017,1.7750400000000002,46.0
2020-06-05 09:00:00,otoño,58.6403,0.771083,0.0,1009.0,3.06292,0.345887,68.0
2020-06-05 10:00:00,otoño,61.4994,0.778417,2.24208e-44,1009.64,4.39133,0.48397700000000005,46.0
2020-06-05 11:00:00,otoño,68.8392,0.80575,0.0,1010.0,6.811,1.1773200000000001,32.0
2020-06-05 12:00:00,otoño,65.0729,0.801083,2.24208e-44,1009.42,8.624419999999999,1.0068,34.0
2020-06-05 13:00:00,otoño,71.7737,0.831167,0.0,1008.58,11.1208,2.28698,22.0
2020-06-05 14:00:00,otoño,67.6017,0.8425,0.0,1007.58,12.5533,0.507777,24.0
2020-06-05 15:00:00,otoño,48.2714,0.8655,6.72623e-44,1006.78,13.1608,0.627837,19.0
2020-06-05 16:00:00,otoño,327.48400000000004,0.845917,2.24208e-44,1006.0,11.55,0.369516,12.0
2020-06-05 17:00:00,otoño,325.948,0.814083,4.48416e-44,1005.5,9.428339999999999,0.264677,15.0
2020-06-05 18:00:00,otoño,329.63699999999994,0.806596,2.9146999999999995e-43,1005.01,8.17227,0.267336,41.0
2020-06-05 19:00:00,otoño,322.877,0.7983439999999999,2.69049e-43,1005.01,7.42583,0.222546,115.0
2020-06-05 20:00:00,otoño,343.278,0.775509,2.01787e-43,1005.68,5.9374,0.147379,262.0
2020-06-05 21:00:00,otoño,49.08,0.7763399999999999,1.79366e-43,1005.51,5.93914,0.605578,238.0
2020-06-05 22:00:00,otoño,65.6801,0.784674,1.5694499999999998e-43,1005.01,5.75997,1.19905,263.0
2020-06-05 23:00:00,otoño,63.62,0.7784220000000001,1.3452499999999998e-43,1005.01,5.27605,1.66947,221.0
2020-06-06 00:00:00,otoño,64.6521,0.774422,1.12104e-43,1004.17,4.62562,1.37378,176.0
2020-06-06 01:00:00,otoño,63.7425,0.772171,8.96831e-44,1004.0,4.61495,1.8154700000000001,114.0
2020-06-06 02:00:00,otoño,66.2576,0.7780859999999999,6.72623e-44,1003.58,4.79269,2.2964700000000002,93.0
2020-06-06 03:00:00,otoño,65.2476,0.773335,4.48416e-44,1002.67,4.5740099999999995,2.10676,80.0
2020-06-06 04:00:00,otoño,68.9034,0.769834,2.24208e-44,1002.0,4.92159,1.13629,60.0
2020-06-06 05:00:00,otoño,60.7842,0.779778,6.72623e-43,1001.78,5.7894,1.68218,42.0
2020-06-06 06:00:00,otoño,64.9454,0.7942779999999999,6.50202e-43,1001.03,6.47989,1.6776799999999998,25.0
2020-06-06 07:00:00,otoño,65.9181,0.7959430000000001,6.27782e-43,1000.7,7.31438,2.6926400000000004,12.0
2020-06-06 08:00:00,otoño,69.9749,0.7971090000000001,6.05361e-43,1000.03,8.23291,3.6093,15.0
2020-06-06 09:00:00,otoño,68.0398,0.79675,0.0,1000.0,8.13467,1.65432,20.0
2020-06-06 10:00:00,otoño,67.8361,0.80625,0.0,1000.42,8.84167,2.89668,20.0
2020-06-06 11:00:00,otoño,71.7422,0.811667,4.48416e-44,1000.0,9.49167,5.12016,17.0
2020-06-06 12:00:00,otoño,73.9899,0.820417,0.0,1000.33,10.8158,5.54524,11.0
2020-06-06 13:00:00,otoño,74.5939,0.83575,0.0,999.9169999999999,11.9108,4.28506,12.0
2020-06-06 14:00:00,otoño,72.6488,0.83075,0.08333339999999999,999.3330000000001,11.7008,2.06328,18.0
2020-06-06 15:00:00,otoño,209.53400000000002,0.818583,0.216667,1000.17,10.3542,1.23756,16.0
2020-06-06 16:00:00,otoño,214.954,0.81575,0.31666700000000003,1001.67,9.705,1.93478,27.0
2020-06-06 17:00:00,otoño,39.4154,0.815,0.166667,1002.5,9.78917,0.11821400000000001,16.0
2020-06-06 18:00:00,otoño,327.166,0.811923,0.0833341,1003.26,9.384260000000001,0.447295,6.0
2020-06-06 19:00:00,otoño,325.718,0.809088,1.12104e-43,1004.17,8.75258,0.168658,63.0
2020-06-06 20:00:00,otoño,356.75300000000004,0.806253,8.96831e-44,1005.17,8.90506,0.186669,41.0
2020-06-06 21:00:00,otoño,4.5195300000000005,0.79867,6.72623e-44,1006.0,8.096039999999999,0.170569,101.0
2020-06-06 22:00:00,otoño,338.37199999999996,0.787669,4.48416e-44,1006.0,6.65494,0.178777,69.0
2020-06-06 23:00:00,otoño,347.39099999999996,0.790668,2.24208e-44,1006.0,6.17676,0.277995,60.0
2020-06-07 00:00:00,otoño,345.579,0.775583,0.0166667,1006.0,6.00608,0.269706,56.0
2020-06-07 01:00:00,otoño,40.779,0.789443,6.05361e-43,1006.61,6.600289999999999,0.36349000000000004,54.0
2020-06-07 02:00:00,otoño,66.6199,0.794692,5.829399999999999e-43,1006.78,6.860119999999999,0.691512,77.0
2020-06-07 03:00:00,otoño,67.4097,0.791274,5.60519e-43,1006.1,6.54386,1.00216,38.0
2020-06-07 04:00:00,otoño,66.0811,0.789022,5.38099e-43,1006.02,6.56802,0.566909,22.0
2020-06-07 05:00:00,otoño,71.6364,0.796855,5.1567799999999996e-43,1006.02,7.04368,1.54892,22.0
2020-06-07 06:00:00,otoño,65.7372,0.801438,4.932569999999999e-43,1006.02,7.09134,0.909241,12.0
2020-06-07 07:00:00,otoño,302.69599999999997,0.788853,4.70836e-43,1006.02,6.21033,0.122629,18.0
2020-06-07 08:00:00,otoño,278.80400000000003,0.781269,4.48416e-43,1006.52,4.85516,0.106197,42.0
2020-06-07 09:00:00,otoño,311.635,0.772833,0.0,1007.0,3.3304199999999997,0.0708699,52.0
2020-06-07 10:00:00,otoño,68.6228,0.789417,4.48416e-44,1007.0,5.8888300000000005,0.786779,17.0
2020-06-07 11:00:00,otoño,72.1298,0.8065829999999999,0.0,1007.0,7.62533,2.2272,18.0
2020-06-07 12:00:00,otoño,74.1917,0.811917,0.0,1006.58,8.42334,3.06122,24.0
2020-06-07 13:00:00,otoño,74.3411,0.8215,0.0,1006.0,9.30917,3.02093,19.0
2020-06-07 14:00:00,otoño,72.4572,0.82575,0.0,1005.0,10.0767,2.35557,15.0
2020-06-07 15:00:00,otoño,63.8969,0.82725,2.24208e-44,1005.0,10.27,1.10195,17.0
2020-06-07 16:00:00,otoño,14.9974,0.829417,0.0,1005.0,9.78583,0.5198,3.0
2020-06-07 17:00:00,otoño,313.296,0.808083,0.0,1005.0,8.74583,0.388235,7.0
2020-06-07 18:00:00,otoño,324.405,0.8102520000000001,4.48416e-44,1005.0,9.205860000000001,0.552542,12.0
2020-06-07 19:00:00,otoño,316.915,0.807834,2.24208e-44,1005.0,9.15585,0.398109,13.0
2020-06-07 20:00:00,otoño,353.151,0.817833,0.0,1005.08,9.474169999999999,0.25698499999999996,15.0
2020-06-07 21:00:00,otoño,63.7719,0.818525,6.05361e-43,1005.53,9.49042,1.29311,15.0
2020-06-07 22:00:00,otoño,61.4479,0.8159420000000001,5.829399999999999e-43,1005.61,9.23457,1.3402,33.0
2020-06-07 23:00:00,otoño,37.7772,0.799441,5.60519e-43,1005.02,7.4217699999999995,0.47008,8.0
2020-06-08 00:00:00,otoño,7.632680000000001,0.797773,5.38099e-43,1005.35,7.21944,0.190393,21.0
2020-06-08 01:00:00,otoño,16.4018,0.7955220000000001,5.1567799999999996e-43,1005.02,7.29617,0.404391,5.0
2020-06-08 02:00:00,otoño,334.164,0.807438,4.932569999999999e-43,1004.69,7.585489999999999,0.305762,10.0
2020-06-08 03:00:00,otoño,66.7686,0.8012699999999999,4.70836e-43,1004.02,7.86458,1.55105,10.0
2020-06-08 04:00:00,otoño,60.5989,0.803936,4.48416e-43,1003.6,8.23288,1.66645,8.0
2020-06-08 05:00:00,otoño,62.0908,0.807851,4.25995e-43,1003.02,8.74113,2.21718,6.0
2020-06-08 06:00:00,otoño,67.2903,0.813435,4.03574e-43,1002.85,9.71695,3.14984,4.0
2020-06-08 07:00:00,otoño,62.2534,0.816016,0.033334300000000004,1002.77,10.0728,2.7433,2.0
2020-06-08 08:00:00,otoño,273.425,0.807515,0.200004,1004.1,8.92941,0.43158,5.0
2020-06-08 09:00:00,otoño,204.505,0.8115140000000001,0.416674,1005.68,8.74023,1.02891,4.0
2020-06-08 10:00:00,otoño,346.055,0.804583,0.166667,1006.75,8.29167,0.483745,35.0
2020-06-08 11:00:00,otoño,64.4648,0.80775,6.72623e-44,1006.78,8.617510000000001,1.01326,39.0
2020-06-08 12:00:00,otoño,70.6721,0.808833,0.0,1007.92,9.07832,1.8087099999999998,16.0
2020-06-08 13:00:00,otoño,74.4059,0.821,0.0,1007.42,9.995,2.49392,11.0
2020-06-08 14:00:00,otoño,68.0555,0.837333,0.0,1007.0,11.1642,1.78095,9.0
2020-06-08 15:00:00,otoño,333.879,0.829167,0.0,1007.0,10.8592,0.303237,4.0
2020-06-08 16:00:00,otoño,319.106,0.827333,0.0,1007.0,10.3492,0.35220300000000004,4.0
2020-06-08 17:00:00,otoño,341.04400000000004,0.8055829999999999,2.24208e-44,1007.0,9.74333,0.296543,3.0
2020-06-08 18:00:00,otoño,336.347,0.802783,8.07148e-43,1007.77,8.33412,0.41066899999999995,11.0
2020-06-08 19:00:00,otoño,325.89,0.8038649999999999,7.62306e-43,1008.03,7.7020100000000005,0.124482,61.0
2020-06-08 20:00:00,otoño,17.5998,0.798864,7.398859999999999e-43,1008.03,7.4985800000000005,0.22002600000000003,31.0
2020-06-08 21:00:00,otoño,8.83629,0.7847810000000001,7.174649999999999e-43,1008.53,6.68825,0.159683,56.0
