FECHA (YYMMDD);HORA (HHMM);;
040430;0800;98;
040430;0900;95;
040430;1000;87;
040430;1100;81;
040430;1200;70;
040430;1300;56;
040430;1400;51;
040430;1500;49;
040430;1600;48;
040430;1700;49;
040430;1800;55;
040430;1900;66;
040430;2000;75;
040430;2100;81;
040430;2200;81;
040430;2300;81;
040501;0000;82;
040501;0100;87;
040501;0200;89;
040501;0300;92;
040501;0400;93;
040501;0500;93;
040501;0600;94;
040501;0700;95;
040501;0800;96;
040501;0900;93;
040501;1000;94;
040501;1100;95;
040501;1200;96;
040501;1300;96;
040501;1400;95;
040501;1500;97;
040501;1600;97;
040501;1700;98;
040501;1800;97;
040501;1900;97;
040501;2000;96;
040501;2100;97;
040501;2200;96;
040501;2300;96;
040502;0000;97;
040502;0100;97;
040502;0200;96;
040502;0300;96;
040502;0400;98;
040502;0500;98;
040502;0600;99;
040502;0700;100;
040502;0800;100;
040502;0900;100;
040502;1000;93;
040502;1100;89;
040502;1200;78;
040502;1300;66;
040502;1400;57;
040502;1500;43;
040502;1600;39;
040502;1700;39;
040502;1800;44;
040502;1900;48;
040502;2000;49;
040502;2100;53;
040502;2200;63;
040502;2300;78;
040503;0000;89;
040503;0100;92;
040503;0200;94;
040503;0300;96;
040503;0400;95;
040503;0500;96;
040503;0600;98;
040503;0700;100;
040503;0800;99;
040503;0900;93;
040503;1000;75;
040503;1100;60;
040503;1200;48;
040503;1300;39;
040503;1400;33;
040503;1500;32;
040503;1600;36;
040503;1700;39;
040503;1800;51;
040503;1900;66;
040503;2000;78;
040503;2100;82;
040503;2200;88;
040503;2300;96;
040504;0000;97;
040504;0100;95;
040504;0200;97;
040504;0300;99;
040504;0400;99;
040504;0500;99;
040504;0600;95;
040504;0700;95;
040504;0800;97;
040504;0900;93;
040504;1000;81;
040504;1100;62;
040504;1200;49;
040504;1300;44;
040504;1400;41;
040504;1500;31;
040504;1600;31;
040504;1700;32;
040504;1800;36;
040504;1900;42;
040504;2000;47;
040504;2100;50;
040504;2200;55;
040504;2300;59;
040505;0000;65;
040505;0100;77;
040505;0200;80;
040505;0300;83;
040505;0400;84;
040505;0500;86;
040505;0600;89;
040505;0700;94;
040505;0800;91;
040505;0900;91;
040505;1000;73;
040505;1100;63;
040505;1200;54;
040505;1300;45;
040505;1400;39;
040505;1500;38;
040505;1600;41;
040505;1700;46;
040505;1800;53;
040505;1900;66;
040505;2000;72;
040505;2100;78;
040505;2200;80;
040505;2300;84;
040506;0000;88;
040506;0100;93;
040506;0200;97;
040506;0300;99;
040506;0400;100;
040506;0500;100;
040506;0600;100;
040506;0700;100;
040506;0800;100;
040506;0900;96;
040506;1000;85;
040506;1100;69;
040506;1200;56;
040506;1300;52;
040506;1400;51;
040506;1500;52;
040506;1600;50;
040506;1700;51;
040506;1800;61;
040506;1900;78;
040506;2000;87;
040506;2100;92;
040506;2200;93;
040506;2300;95;
040507;0000;95;
040507;0100;94;
040507;0200;92;
040507;0300;90;
040507;0400;92;
040507;0500;93;
040507;0600;94;
040507;0700;96;
040507;0800;98;
040507;0900;98;
040507;1000;97;
040507;1100;96;
040507;1200;95;
040507;1300;92;
040507;1400;89;
040507;1500;81;
040507;1600;79;
040507;1700;82;
040507;1800;85;
040507;1900;89;
040507;2000;91;
040507;2100;95;
040507;2200;98;
040507;2300;99;
040508;0000;99;
040508;0100;99;
040508;0200;100;
040508;0300;100;
040508;0400;100;
040508;0500;100;
040508;0600;100;
040508;0700;100;
040508;0800;100;
040508;0900;100;
040508;1000;100;
040508;1100;99;
040508;1200;96;
040508;1300;96;
040508;1400;96;
040508;1500;96;
040508;1600;96;
040508;1700;95;
040508;1800;91;
040508;1900;90;
040508;2000;91;
040508;2100;91;
040508;2200;91;
040508;2300;92;
040509;0000;92;
040509;0100;91;
040509;0200;91;
040509;0300;90;
040509;0400;89;
040509;0500;90;
040509;0600;94;
040509;0700;93;
040509;0800;92;
040509;0900;92;
